UserId,Products
27566,"13039564,13039516"
27565,"11603832,12658440"
27564,"12407398,12407400"
27563,"12407016,12407400"
27562,"13039848,13039516"
27561,"11360872,11659298"
27560,"11659544,12407742"
27559,"12973004,12658476"
27558,"12658496,12658450"
27557,"11407162,12658512"
27556,"13038154,13039104"
27555,"11659000,11714318"
27554,"12407384,12407014"
27553,"12407010,11659236"
27552,"11480992,12407154"
27551,"12658486,12658476"
27550,"12407488,12407042"
27549,"11659218,11659216"
27548,"12406868,12407042"
27547,"12406868,12407042"
27546,"12657910,12407158"
27545,"11360778,11659538"
27544,"11714594,12696928"
27543,"11660212,11659538"
27542,"13038968,13039904"
27541,"13039846,13039518"
27540,"12406922,12406888"
27539,"11660120,12407154"
27538,"12657500,11659332"
27537,"11659834,12658476"
27536,"12407072,12407132"
27535,"13039838,13039516"
27534,"12407334,12658512"
27533,"12658190,12658512"
27532,"11659560,12658482"
27531,"12371314,12371318"
27530,"11659650,12658512"
27529,"12407132,12407158"
27528,"11659618,12360438"
27527,"11659554,11659624"
27526,"12657972,12407132"
27525,"12407188,12407132"
27524,"12658422,12407770"
27523,"11660120,12407154"
27522,"13039476,13039742"
27521,"12407566,12407028"
27520,"12658260,12407814"
27519,"12407458,12657626"
27518,"13039520,12360438"
27517,"12658202,12658214"
27516,"13039542,13039516"
27515,"12657448,12658512"
27514,"11659518,11659586"
27513,"12407730,12360424"
27512,"12407824,12407742"
27511,"11659244,12407400"
27510,"11407152,11659780"
27509,"12658612,11714428"
27508,"12371246,12406904"
27507,"13039494,13038648"
27506,"12407154,12407116"
27505,"11407278,12407742"
27504,"13038942,13038946"
27503,"12436752,12436460"
27502,"11659326,11659644"
27501,"11360874,11659624"
27500,"12658316,12658382"
27499,"11660064,12407154"
27498,"11659918,11714428"
27497,"11659990,12658512"
27496,"12360438,12407770"
27495,"12406888,12407400"
27494,"12360448,12407730"
27493,"12322648,12658304"
27492,"12406996,12658512"
27491,"12360424,12407730"
27490,"11659770,12658512"
27489,"13039066,13038994"
27488,"13038916,14110862"
27487,"11360912,12658512"
27486,"12658620,12658616"
27485,"13039780,13039650"
27484,"12657384,12657386"
27483,"11461008,12406888"
27482,"12657694,12657692"
27481,"12407924,12407926"
27480,"12658440,12407730"
27479,"12658408,12658406"
27478,"12360426,12360438"
27477,"12407804,12407728"
27476,"12322658,12360422"
27475,"12407010,11659236"
27474,"12658240,12371378"
27473,"12657624,12658212"
27472,"12407630,12658388"
27471,"12407382,12407380"
27470,"13039520,12360438"
27469,"12371388,12407852"
27468,"11659774,12658398"
27467,"12406890,12406880"
27466,"13038822,13038820"
27465,"11659632,12396562"
27464,"12360452,12658512"
27463,"12407388,12658512"
27462,"12658384,12657692"
27461,"12658690,12658674"
27460,"11659624,12407742"
27459,"11714316,12407400"
27458,"12658606,12407042"
27457,"12407444,12407830"
27456,"11360668,12407390"
27455,"11659728,11659810"
27454,"13039822,13039650"
27453,"12658502,12658512"
27452,"12407730,12360424"
27451,"12696914,12657532"
27450,"12407452,11714428"
27449,"12407636,12360438"
27448,"11407158,11407382"
27447,"12406872,12406874"
27446,"12407730,12360424"
27445,"12407028,12407022"
27444,"11481094,13039104"
27443,"11407208,12407400"
27442,"13039844,13039650"
27441,"12657752,13039516"
27440,"12371314,12371318"
27439,"13202660,13202664"
27438,"12407398,12407400"
27437,"11659628,12407742"
27436,"12406906,12406904"
27435,"13039808,13039546"
27434,"12658600,12658154"
27433,"11714680,11659742"
27432,"12407760,12371378"
27431,"12657718,12658512"
27430,"12407742,11659860"
27429,"12658218,12973004"
27428,"12407880,12658676"
27427,"13039656,12657692"
27426,"12322660,13039554"
27425,"11480994,11360912"
27424,"12407654,11407262"
27423,"13039806,13039104"
27422,"11659204,12658512"
27421,"11659366,11659358"
27420,"12658228,12658476"
27419,"12407158,12407132"
27418,"11407154,11659712"
27417,"12657390,12406972"
27416,"11659062,13038648"
27415,"11603772,11407382"
27414,"11659156,12407400"
27413,"11659552,11659554"
27412,"11360912,12658512"
27411,"12407400,12407398"
27410,"11481020,13039848"
27409,"12322654,11659780"
27408,"12360426,12360438"
27407,"11659798,11659764"
27406,"12407132,12407158"
27405,"12658398,12371378"
27404,"11659110,11659102"
27403,"12658330,12322666"
27402,"13653672,13653644"
27401,"12407714,12360426"
27400,"12407488,12407042"
27399,"12657656,12657658"
27398,"12658292,12657384"
27397,"11659952,11659950"
27396,"12407010,11659236"
27395,"12407732,12407694"
27394,"11460916,12658482"
27393,"12360426,12360438"
27392,"11659036,12406888"
27391,"12407388,12658512"
27390,"13653674,13039516"
27389,"11659742,12973004"
27388,"12657692,11659836"
27387,"12658586,11659938"
27386,"13039768,13039540"
27385,"12406908,12371308"
27384,"11714700,12407132"
27383,"12658264,12658466"
27382,"12406904,12406906"
27381,"11237196,12658406"
27380,"12407498,12406904"
27379,"12658404,12658406"
27378,"11659742,12973004"
27377,"11659224,12658512"
27376,"12407566,12407028"
27375,"12658422,12407770"
27374,"11659112,12696928"
27373,"11659456,12407400"
27372,"12657910,12407158"
27371,"11659338,11714318"
27370,"12658330,12322666"
27369,"12658406,12658398"
27368,"11714566,11659780"
27367,"12696914,12657532"
27366,"13039848,13039516"
27365,"12407154,12407116"
27364,"13039750,13038926"
27363,"13039566,13039650"
27362,"11659118,12406972"
27361,"12407384,12407014"
27360,"11659632,12396562"
27359,"12322654,11659780"
27358,"12407502,12407398"
27357,"12407154,12407116"
27356,"11659618,12360438"
27355,"12658318,12658476"
27354,"13039550,13039720"
27353,"11659146,12407400"
27352,"13039642,12407730"
27351,"12658502,12658512"
27350,"13038820,13038832"
27349,"13039902,12658634"
27348,"11659158,12407400"
27347,"11659690,11659624"
27346,"11659712,12658512"
27345,"11659680,11659728"
27344,"12407794,12322648"
27343,"12658194,12657774"
27342,"12658074,12407158"
27341,"13038866,13038946"
27340,"12360448,12407730"
27339,"11659334,11714428"
27338,"11659840,11659538"
27337,"12407356,12407308"
27336,"13039362,13039498"
27335,"12657566,12657564"
27334,"12657436,12657654"
27333,"12396550,12360426"
27332,"13039840,13039838"
27331,"11659812,12658512"
27330,"11407406,11659964"
27329,"13039842,13039650"
27328,"12371370,12407818"
27327,"11659238,11659410"
27326,"12407390,12406904"
27325,"12322654,11659780"
27324,"12407776,12407694"
27323,"12406918,12406922"
27322,"11407154,11659712"
27321,"11659860,12407742"
27320,"12658404,12658406"
27319,"11659852,12360400"
27318,"13038952,13038964"
27317,"13653646,11660120"
27316,"12407154,12407116"
27315,"13017334,12371308"
27314,"12407132,12407158"
27313,"13039894,12658512"
27312,"12407492,12696914"
27311,"11659686,12407828"
27310,"13039820,13039650"
27309,"12406890,12406880"
27308,"12407798,12658386"
27307,"12360428,12371378"
27306,"12406906,12406904"
27305,"11360764,12322658"
27304,"11658986,11659934"
27303,"12407388,12658512"
27302,"12658512,12658502"
27301,"11714700,12407132"
27300,"11660002,11660008"
27299,"12360426,12360438"
27298,"13039650,13039822"
27297,"12407780,12658482"
27296,"11659560,12658482"
27295,"11407262,12322648"
27294,"13039496,12407730"
27293,"13039490,13039792"
27292,"12407212,12407214"
27291,"11407278,12407742"
27290,"11714478,12360426"
27289,"12371270,12407154"
27288,"12360412,12371378"
27287,"12657360,12658512"
27286,"12657368,12657340"
27285,"12360448,12407730"
27284,"13653632,12658000"
27283,"12657962,12371284"
27282,"13038946,13038964"
27281,"12407730,12360424"
27280,"12657688,13039442"
27279,"12407626,12407880"
27278,"13039482,13039470"
27277,"11659298,11659332"
27276,"13039538,13039848"
27275,"11460742,11659626"
27274,"12988636,11659878"
27273,"12657754,12657746"
27272,"12360426,12360438"
27271,"12407728,12407762"
27270,"11460742,11659626"
27269,"13039534,12407042"
27268,"11659556,12658512"
27267,"13039150,12658302"
27266,"11659808,11659666"
27265,"13038824,13038820"
27264,"12407008,12407006"
27263,"12657384,12657386"
27262,"12658004,12658006"
27261,"12360384,12990076"
27260,"13039650,13039822"
27259,"13064966,13039746"
27258,"12407638,12407728"
27257,"11660008,11660002"
27256,"12406890,12406880"
27255,"11659666,12658512"
27254,"12658246,12658244"
27253,"11139524,12360426"
27252,"12658570,12657692"
27251,"11360644,11660064"
27250,"12658262,12658486"
27249,"11460766,12406886"
27248,"11659810,11659812"
27247,"12657902,11660064"
27246,"12657616,12657754"
27245,"11659334,11714428"
27244,"12371378,12371376"
27243,"11360880,12696914"
27242,"12396562,12657692"
27241,"13039536,12658616"
27240,"11659544,12407742"
27239,"11659628,12407742"
27238,"11659824,12371378"
27237,"11407224,12406888"
27236,"11659528,11407278"
27235,"14122766,12658406"
27234,"12658230,12658476"
27233,"11659706,12658304"
27232,"13038952,13038964"
27231,"12990076,12696914"
27230,"12360376,12696928"
27229,"11237194,11659416"
27228,"11659706,12658304"
27227,"13653576,12658486"
27226,"12407012,12407014"
27225,"13039580,13039548"
27224,"12657636,12657634"
27223,"12407488,12407042"
27222,"12407480,12407478"
27221,"11714428,12658512"
27220,"13064966,13039746"
27219,"12657778,12407398"
27218,"12658512,12658502"
27217,"12657376,12407398"
27216,"12407690,12360426"
27215,"11660100,12407154"
27214,"11407356,11481086"
27213,"12657532,12696914"
27212,"11659518,11659586"
27211,"12658512,12658502"
27210,"13039498,13039518"
27209,"11659914,11659688"
27208,"11148920,12407400"
27207,"12407444,12407830"
27206,"12407116,12407154"
27205,"11148984,12407398"
27204,"12406914,13038942"
27203,"11237174,12658330"
27202,"12658440,12407730"
27201,"11660000,11659998"
27200,"11659878,12407022"
27199,"12658524,12657732"
27198,"12658002,12973004"
27197,"11714500,12658140"
27196,"12371282,12407212"
27195,"13039554,13039546"
27194,"13039466,13039488"
27193,"13039470,13039482"
27192,"11407246,12407154"
27191,"13038648,12658512"
27190,"12658606,12407042"
27189,"12658554,12657644"
27188,"12657966,12407132"
27187,"11659914,11659688"
27186,"12407712,12406918"
27185,"11714588,12406972"
27184,"11407246,12407154"
27183,"12658164,12407042"
27182,"12657384,12657386"
27181,"11659416,12696914"
27180,"12371324,12371322"
27179,"12657972,12407132"
27178,"12658418,13039774"
27177,"12407006,12407008"
27176,"13039888,13039902"
27175,"11481086,12406872"
27174,"12407508,12407568"
27173,"11360654,12407154"
27172,"11659104,12407624"
27171,"12407588,12407482"
27170,"12658476,12658486"
27169,"13039840,13039838"
27168,"14122832,13039774"
27167,"13039052,13039448"
27166,"12407734,11659566"
27165,"11660198,12407154"
27164,"13773578,12658512"
27163,"11659604,11659548"
27162,"13039642,12407730"
27161,"11659934,12658512"
27160,"11659412,12360422"
27159,"12658404,12658406"
27158,"12407794,12322648"
27157,"12407790,12371378"
27156,"11407406,11659964"
27155,"12407852,12657772"
27154,"11659814,12407754"
27153,"13039514,13039516"
27152,"12406972,11714588"
27151,"12658330,12322666"
27150,"12407730,12360424"
27149,"11141338,11141324"
27148,"11658950,12658512"
27147,"12406904,12406906"
27146,"11460678,12360390"
27145,"11659840,11659538"
27144,"12407828,12407830"
27143,"11659554,11659624"
27142,"11659632,12396562"
27141,"13039652,13039822"
27140,"12407382,12407380"
27139,"12322666,11659764"
27138,"13039618,13039540"
27137,"11659980,11659984"
27136,"12360380,12360392"
27135,"12407016,12407400"
27134,"12658228,12658476"
27133,"12407416,12407382"
27132,"12658444,12658376"
27131,"12360426,12360438"
27130,"12407400,12407398"
27129,"12360388,12658512"
27128,"11360934,11659298"
27127,"12407850,11714428"
27126,"12658076,12658016"
27125,"12407696,12322660"
27124,"11659864,12658512"
27123,"12658598,12658590"
27122,"11461038,12658512"
27121,"12360426,12360438"
27120,"12658272,13039516"
27119,"13039902,12658634"
27118,"12407394,12658512"
27117,"12657584,12658444"
27116,"11480978,12406862"
27115,"12407132,12407158"
27114,"14121848,12658502"
27113,"11659248,12407132"
27112,"12406890,12406880"
27111,"12658252,13039516"
27110,"11407196,11659624"
27109,"12436566,12436564"
27108,"13038878,13038874"
27107,"13039556,13039652"
27106,"11141530,11139524"
27105,"12658512,12658502"
27104,"11659534,11659764"
27103,"12407390,12406904"
27102,"12658190,12658512"
27101,"11659958,11659962"
27100,"11659250,12657500"
27099,"12407850,11714428"
27098,"11659604,11659548"
27097,"11659706,12658304"
27096,"12658512,12658502"
27095,"12407934,12657642"
27094,"13650006,12657426"
27093,"12658398,12371378"
27092,"11659218,11659216"
27091,"11659332,12658512"
27090,"11660000,11659998"
27089,"11481078,11481086"
27088,"12407522,12407344"
27087,"11360798,12407794"
27086,"11659024,11659020"
27085,"12406890,12406880"
27084,"12658492,12658406"
27083,"12407318,12658512"
27082,"13064966,13039746"
27081,"13039516,13039848"
27080,"11660002,11660008"
27079,"11659576,12322648"
27078,"11659554,11659624"
27077,"12988612,12988614"
27076,"13038648,12658512"
27075,"12360388,12658512"
27074,"12322654,11659780"
27073,"12658246,12658244"
27072,"12658204,12658616"
27071,"12322666,11659764"
27070,"11659236,12658512"
27069,"13653516,13653646"
27068,"13039494,13038648"
27067,"11659090,11714428"
27066,"12407694,13039442"
27065,"12658246,12658244"
27064,"11714478,12360426"
27063,"13039442,13039448"
27062,"12658332,12658340"
27061,"12407780,12658482"
27060,"12407798,12658386"
27059,"11360928,12658512"
27058,"12658378,11659764"
27057,"12407390,12406904"
27056,"12658404,12658406"
27055,"12407790,12371378"
27054,"12658242,12658254"
27053,"12407306,12407906"
27052,"12657482,13038648"
27051,"11361056,12322666"
27050,"12658344,12658426"
27049,"11659336,12406882"
27048,"13039554,13039546"
27047,"11659326,11659644"
27046,"11660068,11660198"
27045,"12407566,12407028"
27044,"13039564,13039516"
27043,"12657362,12657360"
27042,"11660092,12658016"
27041,"12436464,12436460"
27040,"12371358,12360438"
27039,"13038650,13039080"
27038,"13039514,13039516"
27037,"14121822,14121824"
27036,"11659566,12658512"
27035,"11714422,12657426"
27034,"11659726,12658512"
27033,"12657656,12657658"
27032,"12407402,12407388"
27031,"13039790,13039104"
27030,"12406890,12406880"
27029,"12407398,12407400"
27028,"12657792,12657384"
27027,"12371372,12360438"
27026,"12360422,12322658"
27025,"11659742,12973004"
27024,"12360438,12407770"
27023,"11660146,12407154"
27022,"11360800,12360438"
27021,"12657408,12657406"
27020,"12407730,12360424"
27019,"11659548,11659570"
27018,"11659570,11659548"
27017,"12658426,12658430"
27016,"12407730,12360424"
27015,"12406894,12406904"
27014,"12322660,13039554"
27013,"12657718,12658512"
27012,"11360872,11659298"
27011,"12406876,12406906"
27010,"11659300,12407154"
27009,"13038850,13039514"
27008,"12658320,12658406"
27007,"11659960,13038920"
27006,"12657756,12657730"
27005,"12657510,12657562"
27004,"12988612,12988614"
27003,"11660000,11659998"
27002,"11361056,12322666"
27001,"12658122,12658120"
27000,"12371300,12658512"
26999,"12407934,12657642"
26998,"13039536,12658616"
26997,"11591770,11360672"
26996,"13038942,13038946"
26995,"12360424,12407730"
26994,"12657550,12407276"
26993,"13038848,13038852"
26992,"13039076,13039104"
26991,"12406886,12360424"
26990,"11660142,11660124"
26989,"11237192,11659624"
26988,"11520046,13038850"
26987,"12658104,12658616"
26986,"11659578,11659764"
26985,"11237090,11659236"
26984,"12407606,12657692"
26983,"11659964,11714428"
26982,"12658110,12658512"
26981,"11659708,12658244"
26980,"11659814,12407754"
26979,"12658512,12658502"
26978,"12658628,12407400"
26977,"13039398,12407770"
26976,"11659052,12371376"
26975,"11659312,11360912"
26974,"12657734,12657756"
26973,"12360424,12407730"
26972,"11659622,12371378"
26971,"13039514,13039516"
26970,"12657532,12696914"
26969,"11481086,12406872"
26968,"11360928,12658512"
26967,"12406886,12360424"
26966,"11659814,12407754"
26965,"11407278,12407742"
26964,"11659686,12407828"
26963,"11659334,11714428"
26962,"11407140,12657426"
26961,"11659102,12657550"
26960,"12360408,12322660"
26959,"12658034,12657976"
26958,"11407246,12407154"
26957,"12407038,12658620"
26956,"12658436,12658350"
26955,"12658490,12658406"
26954,"11659630,11659812"
26953,"11658994,11658996"
26952,"11659834,12658476"
26951,"11659624,12407742"
26950,"11659950,11659938"
26949,"12657586,12657656"
26948,"12658374,12658406"
26947,"12658388,12658476"
26946,"12657580,12657582"
26945,"12658440,12407730"
26944,"12407098,12407154"
26943,"11659856,11659530"
26942,"12407754,12407006"
26941,"12657560,12658580"
26940,"12407650,12407742"
26939,"13039106,13039104"
26938,"12322644,12407154"
26937,"12658326,12371378"
26936,"12406904,12406906"
26935,"12658144,12658154"
26934,"12658634,13038962"
26933,"11660118,12407182"
26932,"13039848,13039516"
26931,"12658258,12657692"
26930,"11659420,12407400"
26929,"11714570,11659548"
26928,"12658450,12658406"
26927,"12658304,12371376"
26926,"13039460,13038820"
26925,"11659068,12407398"
26924,"12407416,12407382"
26923,"12657394,12657400"
26922,"12657514,12657656"
26921,"12406984,12407400"
26920,"12407726,12407800"
26919,"12658044,12657962"
26918,"11659052,12371376"
26917,"11659914,11659688"
26916,"11659954,12658512"
26915,"12360424,12407730"
26914,"12657442,12657686"
26913,"12658518,12658512"
26912,"12371368,12360438"
26911,"11659812,12658512"
26910,"11659710,12407730"
26909,"12658158,12658148"
26908,"12407134,12407132"
26907,"11659626,11659554"
26906,"12407754,12407006"
26905,"11714300,11659336"
26904,"11659332,12658512"
26903,"11407406,11659964"
26902,"13039848,13039516"
26901,"13039474,13039482"
26900,"12407830,12407828"
26899,"12407626,12407880"
26898,"12657552,12657558"
26897,"12658110,12658512"
26896,"11659934,12658512"
26895,"11659836,11659538"
26894,"12407600,12407510"
26893,"12406904,12406906"
26892,"12658398,12371378"
26891,"12658446,12658406"
26890,"12658420,13038954"
26889,"12407770,12360438"
26888,"12360380,12360392"
26887,"12407386,12407014"
26886,"12658484,12658440"
26885,"11658948,11659298"
26884,"12407522,12407344"
26883,"12658568,12658512"
26882,"12407766,12973004"
26881,"12406878,12406870"
26880,"13038942,13038946"
26879,"13039524,13039650"
26878,"12407398,12407400"
26877,"11659336,12406882"
26876,"13039078,13038942"
26875,"13039078,13038942"
26874,"12360430,11659836"
26873,"12406858,11360912"
26872,"11659964,11714428"
26871,"13039704,12658370"
26870,"12658492,12658406"
26869,"12657804,12658104"
26868,"12658530,12658676"
26867,"11659798,11659764"
26866,"12360438,12407770"
26865,"12658512,12658502"
26864,"12406888,12407400"
26863,"13039602,13039842"
26862,"13039504,12360424"
26861,"12407446,12407828"
26860,"13039896,13038820"
26859,"12407388,12658512"
26858,"12322660,13039554"
26857,"12371360,12406880"
26856,"11659560,12658482"
26855,"12658034,12657976"
26854,"12360452,12658512"
26853,"12360450,12658340"
26852,"13202646,13202644"
26851,"11714322,12360424"
26850,"12407676,12360444"
26849,"13038874,13038878"
26848,"11360916,11360912"
26847,"11659580,11659764"
26846,"11407280,11659158"
26845,"12407830,12407828"
26844,"11407206,12371268"
26843,"12657338,11659432"
26842,"12658158,12658148"
26841,"11660002,11660008"
26840,"11659622,12371378"
26839,"12407456,13038938"
26838,"11659542,11659544"
26837,"12658258,12657692"
26836,"12657962,12371284"
26835,"13039024,13039442"
26834,"12407792,12371376"
26833,"12360422,12322658"
26832,"11659110,11659102"
26831,"13039538,13039848"
26830,"12407590,12407588"
26829,"12658574,12658592"
26828,"12407398,12407400"
26827,"12407932,12407042"
26826,"12407696,12322660"
26825,"12360438,12407770"
26824,"11659690,11659624"
26823,"12360424,12407730"
26822,"11461004,11360912"
26821,"12360426,12360438"
26820,"11659106,12657550"
26819,"12658212,12657550"
26818,"12657532,12696914"
26817,"12360434,12658476"
26816,"11361054,11659534"
26815,"14122832,13039774"
26814,"13649982,12371378"
26813,"11360872,11659298"
26812,"12360426,12360438"
26811,"12407162,11714700"
26810,"13039848,13039516"
26809,"12322666,11659764"
26808,"12696914,12657532"
26807,"11659632,12396562"
26806,"12658502,12658512"
26805,"13038952,13038964"
26804,"12360448,12407730"
26803,"11148888,12658482"
26802,"13039808,13039546"
26801,"12407696,12322660"
26800,"11659624,12407742"
26799,"14122832,13039774"
26798,"13039774,13039518"
26797,"12658318,12658476"
26796,"11360644,11660064"
26795,"12657380,12658152"
26794,"11659632,12396562"
26793,"12406888,12407400"
26792,"11659542,11659544"
26791,"11659736,11714680"
26790,"12407158,12407132"
26789,"13039568,11659236"
26788,"11360912,12658512"
26787,"12407550,13038938"
26786,"11659554,11659624"
26785,"11460964,12407730"
26784,"12406996,12658512"
26783,"11360760,12371378"
26782,"11659838,11659836"
26781,"12360438,12407770"
26780,"11659206,12658512"
26779,"11659538,12658512"
26778,"11659424,11460914"
26777,"12658190,12658512"
26776,"12407040,11659236"
26775,"12407148,11660064"
26774,"13039106,13039104"
26773,"12407382,12407380"
26772,"12371338,12360424"
26771,"12658224,12658226"
26770,"12658056,12657692"
26769,"11659688,12371378"
26768,"13039656,12657692"
26767,"12407040,11659236"
26766,"12407696,12322660"
26765,"12658406,12658398"
26764,"12407792,12371376"
26763,"12407760,12371378"
26762,"13039846,13039518"
26761,"13039840,13039838"
26760,"12360406,12658456"
26759,"12360380,12360392"
26758,"12658000,12657692"
26757,"11659708,12658244"
26756,"11361046,11659302"
26755,"12407354,12371342"
26754,"12407386,12407014"
26753,"11659310,12407388"
26752,"12657532,12696914"
26751,"11659310,12407388"
26750,"13039720,12360424"
26749,"11659666,12658512"
26748,"13039774,13039518"
26747,"12658164,12407042"
26746,"12657952,12658512"
26745,"12657366,12407400"
26744,"11659832,12407742"
26743,"13038650,13039080"
26742,"13039746,13038852"
26741,"13039496,12407730"
26740,"13038886,13038880"
26739,"12658252,13039516"
26738,"12360380,12360392"
26737,"13653638,12407158"
26736,"13038880,13038882"
26735,"11407242,11714318"
26734,"11407116,12406886"
26733,"12407818,11659644"
26732,"13039442,13039448"
26731,"12657532,12696914"
26730,"12436888,12437282"
26729,"12360438,12407770"
26728,"11245948,12407926"
26727,"11659602,11659570"
26726,"12657554,12657552"
26725,"12407456,13038938"
26724,"12407096,12658512"
26723,"12407102,12407770"
26722,"13039838,13039516"
26721,"12407818,11659644"
26720,"12658628,12407400"
26719,"12658568,12658512"
26718,"11714566,11659780"
26717,"12406998,12407730"
26716,"12657598,13038820"
26715,"12371342,12658512"
26714,"11659810,11659812"
26713,"11659806,12658512"
26712,"11659624,12407742"
26711,"11659090,11714428"
26710,"11659540,11659814"
26709,"12696924,12407158"
26708,"11460698,12407154"
26707,"12360426,12360438"
26706,"13039890,13038850"
26705,"11407170,11659544"
26704,"13039848,13039516"
26703,"11460780,12658512"
